Timestamp,Force
5238944,3729
5238954,3747
5238964,3744
5238974,3743
5238984,3731
5238994,3729
5239004,3733
5239014,3758
5239024,3760
5239034,3751
5239044,3755
5239054,3734
5239064,3754
5239074,3776
5239084,3738
5239094,3738
5239104,3762
5239114,3761
5239124,3776
5239134,3752
5239144,3745
5239154,3760
5239164,3747
5239174,3749
5239184,3724
5239194,3679
5239204,3625
5239214,3422
5239224,3071
5239234,2318
5239244,0
5239254,0
5239264,0
5239274,0
5239284,0
5239294,0
5239304,0
5239314,0
5239324,0
5239334,0
5239344,0
5239354,0
5239364,0
5239374,0
5239384,0
5239394,0
5239404,0
5239414,0
5239424,0
5239434,4070
5239444,3559
5239454,3790
5239464,3779
5239474,3643
5239484,3475
5239494,3102
5239504,378
5239514,0
5239524,0
5239534,0
5239544,0
5239554,0
5239564,0
5239574,0
5239584,0
5239594,0
5239604,0
5239614,0
5239624,0
5239634,0
5239644,0
5239654,0
5239664,3831
5239674,3964
5239684,4020
5239694,3959
5239704,3887
5239714,3664
5239724,3136
5239734,1778
5239744,0
5239754,0
5239764,0
5239774,0
5239784,0
5239794,0
5239804,0
5239814,0
5239824,0
5239834,0
5239844,0
5239854,0
5239864,0
5239874,0
5239884,3903
5239894,3815
5239904,3933
5239914,3915
5239924,3836
5239934,3633
5239944,3040
5239954,35
5239964,0
5239974,0
5239984,0
5239994,0
5240004,0
5240014,0
5240024,0
5240034,0
5240044,0
5240054,0
5240064,0
5240074,0
5240084,0
5240094,0
5240104,3660
5240114,3937
5240124,3936
5240134,3911
5240144,3866
5240154,3600
5240164,3082
5240174,1355
5240184,0
5240194,0
5240204,0
5240214,0
5240224,0
5240234,0
5240244,0
5240254,0
5240264,0
5240274,0
5240284,0
5240294,0
5240304,0
5240314,0
5240324,3845
5240334,3671
5240344,3888
5240354,3913
5240364,3819
5240374,3638
5240384,3248
5240394,2030
5240404,0
5240414,0
5240424,0
5240434,0
5240444,0
5240454,0
5240464,0
5240474,0
5240484,0
5240494,0
5240504,0
5240514,0
5240524,0
5240534,0
5240544,0
5240554,3646
5240564,3905
5240574,3952
5240584,3914
5240594,3717
5240604,3355
5240614,2434
5240624,0
5240634,0
5240644,0
5240654,0
5240664,0
5240674,0
5240684,0
5240694,0
5240704,0
5240714,0
5240724,0
5240734,0
5240744,0
5240754,0
5240764,0
5240774,0
5240784,3664
5240794,3920
5240804,3962
5240814,3989
5240824,3923
5240834,3821
5240844,3536
5240854,2896
5240864,668
5240874,0
5240884,0
5240894,0
5240904,0
5240914,0
5240924,0
5240934,0
5240944,0
5240954,0
5240964,0
5240974,0
5240984,0
5240994,0
5241004,0
5241014,3877
5241024,3663
5241034,3867
5241044,3915
5241054,3888
5241064,3866
5241074,3705
5241084,3207
5241094,1865
5241104,0
5241114,0
5241124,0
5241134,0
5241144,0
5241154,0
5241164,0
5241174,0
5241184,0
5241194,0
5241204,0
5241214,0
5241224,0
5241234,0
5241244,0
5241254,3673
5241264,3927
5241274,3970
5241284,3943
5241294,3947
5241304,3755
5241314,3328
5241324,2321
5241334,0
5241344,0
5241354,0
5241364,0
5241374,0
5241384,0
5241394,0
5241404,0
5241414,0
5241424,0
5241434,0
5241444,0
5241454,0
5241464,0
5241474,0
5241484,3645
5241494,3929
5241504,3966
5241514,3979
5241524,3945
5241534,3850
5241544,3446
5241554,2654
5241564,0
5241574,0
5241584,0
5241594,0
5241604,0
5241614,0
5241624,0
5241634,0
5241644,0
5241654,0
5241664,0
5241674,0
5241684,0
5241694,0
5241704,0
5241714,3686
5241724,3911
5241734,3952
5241744,3934
5241754,3920
5241764,3741
5241774,3271
5241784,2123
5241794,0
5241804,0
5241814,0
5241824,0
5241834,0
5241844,0
5241854,0
5241864,0
5241874,0
5241884,0
5241894,0
5241904,0
5241914,0
5241924,0
5241934,0
5241944,4037
5241954,3771
5241964,3930
5241974,3972
5241984,3952
5241994,3900
5242004,3738
5242014,3324
5242024,2347
5242034,0
5242044,0
5242054,0
5242064,0
5242074,0
5242084,0
5242094,0
5242104,0
5242114,0
5242124,0
5242134,0
5242144,0
5242154,0
5242164,0
5242174,4011
5242184,3785
5242194,3923
5242204,3982
5242214,3954
5242224,3845
5242234,3459
5242244,1860
5242254,0
5242264,0
5242274,0
5242284,0
5242294,0
5242304,0
5242314,0
5242324,0
5242334,0
5242344,0
5242354,0
5242364,0
5242374,0
5242384,0
5242394,0
5242404,3671
5242414,3953
5242424,4000
5242434,4006
5242444,3949
5242454,3834
5242464,3425
5242474,2345
5242484,0
5242494,0
5242504,0
5242514,0
5242524,0
5242534,0
5242544,0
5242554,0
5242564,0
5242574,0
5242584,0
5242594,0
5242604,0
5242614,0
5242624,0
5242634,0
5242644,3726
5242654,3935
5242664,3955
5242674,3933
5242684,3888
5242694,3683
5242704,3071
5242714,1179
5242724,0
5242734,0
5242744,0
5242754,0
5242764,0
5242774,0
5242784,0
5242794,0
5242804,0
5242814,0
5242824,0
5242834,0
5242844,0
5242854,0
5242864,0
5242874,3845
5242884,3906
5242894,4016
5242904,4029
5242914,4000
5242924,3938
5242934,3664
5242944,2932
5242954,0
5242964,0
5242974,0
5242984,0
5242994,0
5243004,0
5243014,0
5243024,0
5243034,0
5243044,0
5243054,0
5243064,0
5243074,0
5243084,0
5243094,0
5243104,0
5243114,3799
5243124,4015
5243134,4020
5243144,4031
5243154,3951
5243164,3673
5243174,2986
5243184,0
5243194,0
5243204,0
5243214,0
5243224,0
5243234,0
5243244,0
5243254,0
5243264,0
5243274,0
5243284,0
5243294,0
5243304,0
5243314,0
5243324,0
5243334,0
5243344,0
5243354,0
5243364,3841
5243374,3999
5243384,4010
5243394,3945
5243404,3856
5243414,3538
5243424,2682
5243434,0
5243444,0
5243454,0
5243464,0
5243474,0
5243484,0
5243494,0
5243504,0
5243514,0
5243524,0
5243534,0
5243544,0
5243554,0
5243564,0
5243574,0
5243584,0
5243594,0
5243604,0
5243614,0
5243624,0
5243634,0
5243644,0
5243654,0
5243664,0
5243674,0
5243684,0
5243694,0
5243704,0
5243714,2925
5243724,3263
5243734,3326
5243744,3295
5243754,2997
5243764,2634
5243774,1168
5243784,0
5243794,0
5243804,0
5243814,0
5243824,0
5243834,0
5243844,0
5243854,0
5243864,0
5243874,0
5243884,0
5243894,0
5243904,0
5243914,0
5243924,0
5243934,0
5243944,0
5243954,0
5243964,0
5243974,0
5243984,0
5243994,0
5244004,0
5244014,0
5244024,2889
5244034,2365
5244044,2731
5244054,2784
5244064,2734
5244074,2701
5244084,2523
5244094,2235
5244104,1333
5244114,0
5244124,0
5244134,0
5244144,0
5244154,0
5244164,0
5244174,0
5244184,0
5244194,0
5244204,0
5244214,0
5244224,0
5244234,0
5244244,0
5244254,0
5244264,0
5244274,0
5244284,0
5244294,0
5244304,0
5244314,2096
5244324,2140
5244334,2417
5244344,2461
5244354,2499
5244364,2507
5244374,2451
5244384,2347
5244394,1965
5244404,1191
5244414,183
5244424,0
5244434,0
5244444,0
5244454,0
5244464,0
5244474,0
5244484,0
5244494,0
5244504,0
5244514,0
5244524,0
5244534,0
5244544,0
5244554,0
5244564,2448
5244574,1857
5244584,2234
5244594,2342
5244604,2419
5244614,2448
5244624,2407
5244634,2235
5244644,1815
5244654,1189
5244664,196
5244674,0
5244684,0
5244694,0
5244704,0
5244714,0
5244724,0
5244734,0
5244744,0
5244754,0
5244764,0
5244774,0
5244784,0
5244794,0
5244804,0
5244814,1642
5244824,1758
5244834,2015
5244844,2098
5244854,2135
5244864,2130
5244874,1922
5244884,1559
5244894,638
5244904,0
5244914,0
5244924,0
5244934,0
5244944,0
5244954,0
5244964,0
5244974,0
5244984,0
5244994,0
5245004,0
5245014,0
5245024,0
5245034,1861
5245044,1864
5245054,2189
5245064,2292
5245074,2384
5245084,2435
5245094,2512
5245104,2583
5245114,2629
5245124,2641
5245134,2640
5245144,2653
5245154,2654
5245164,2672
5245174,2699
5245184,2704
5245194,2733
5245204,2721
5245214,2688
5245224,2702
5245234,2676
5245244,2651
5245254,2614
5245264,2531
5245274,2459
5245284,2267
5245294,1778
5245304,881
5245314,0
5245324,0
5245334,0
5245344,0
5245354,0
5245364,0
5245374,0
5245384,0
5245394,0
5245404,0
5245414,0
5245424,0
5245434,0
5245444,0
5245454,0
5245464,0
5245474,0
5245484,0
5245494,0
5245504,0
5245514,0
5245524,0
5245534,0
5245544,0
5245554,0
5245564,0
5245574,0
5245584,0
5245594,0
5245604,0
5245614,0
5245624,0
5245634,0
5245644,0
5245654,0
5245664,0
5245674,0
5245684,0
5245694,0
5245704,0
5245714,0
5245724,0
5245734,0
5245744,0
5245754,0
5245764,0
5245774,0
5245784,0
5245794,0
5245804,0
5245814,0
5245824,0
5245834,0
5245844,0
5245854,0
5245864,0
5245874,0
5245884,0
5245894,0
5245904,0
5245914,0
5245924,0
5245934,0
5245944,0
5245954,0
5245964,0
5245974,0
5245984,0
5245994,0
5246004,0
5246014,0
5246024,0
5246034,0
5246044,0
5246054,0
5246064,0
5246074,0
5246084,0
5246094,0
5246104,0
5246114,0
5246124,0
5246134,0
5246144,0
5246154,0
5246164,0
5246174,0
5246184,0
5246194,0
5246204,0
5246214,0
5246224,0
5246234,0
5246244,0
5246254,0
5246264,0
5246274,0
5246284,0
5246294,0
5246304,0
5246314,0
5246324,0
5246334,0
5246344,0
5246354,0
5246364,0
5246374,0
5246384,0
5246394,0
5246404,0
