Timestamp,Force
1212764,4095
1212774,4095
1212784,4095
1212794,4095
1212804,4095
1212814,4095
1212824,4095
1212834,4095
1212844,4095
1212854,4095
1212864,4095
1212874,4095
1212884,4095
1212894,4095
1212904,4095
1212914,4095
1212924,4095
1212934,4095
1212944,4095
1212954,4095
1212964,4095
1212974,4095
1212984,4095
1212994,4081
1213004,4027
1213014,3952
1213024,3883
1213034,3839
1213044,3860
1213054,3905
1213064,3971
1213074,4028
1213084,4062
1213094,4080
1213104,4095
1213114,4095
1213124,4095
1213134,4095
1213144,4083
1213154,4065
1213164,4036
1213174,3999
1213184,3969
1213194,3956
1213204,3953
1213214,3970
1213224,3982
1213234,3999
1213244,4031
1213254,4031
1213264,4042
1213274,4069
1213284,4095
1213294,4095
1213304,4095
1213314,4095
1213324,4095
1213334,4095
1213344,4095
1213355,4095
1213364,4095
1213374,4095
1213384,4095
1213394,4095
1213404,4095
1213414,4095
1213424,4095
1213434,4095
1213444,4095
1213454,3610
1213464,3457
1213474,3621
1213484,3601
1213494,3440
1213504,3296
1213514,3277
1213524,3312
1213534,3319
1213544,3317
1213554,3312
1213564,3337
1213574,3398
1213584,3477
1213594,3563
1213604,3639
1213614,3694
1213624,3715
1213634,3748
1213644,3792
1213654,3827
1213664,3835
1213674,3809
1213684,3796
1213694,3803
1213704,3835
1213714,3885
1213724,3931
1213734,3883
1213744,3905
1213754,3964
1213764,4022
1213774,4050
1213784,4095
1213794,4095
1213804,4095
1213814,4095
1213824,4095
1213834,4095
1213844,4095
1213854,4095
1213864,4095
1213874,4095
1213884,4095
1213894,4095
1213904,4095
1213914,4095
1213924,4095
1213934,4095
1213944,4095
1213954,4095
1213964,4038
1213974,4045
1213984,4023
1213994,3998
1214004,3843
1214014,3668
1214024,3553
1214034,3527
1214044,3521
1214054,3559
1214064,3583
1214074,3644
1214084,3712
1214094,3775
1214104,3809
1214114,3845
1214124,3888
1214134,3906
1214144,3923
1214154,3946
1214164,3973
1214174,4017
1214184,4062
1214194,4095
1214204,4095
1214214,4095
1214224,4091
1214234,4089
1214244,4095
1214254,4095
1214264,4095
1214274,4095
1214284,4095
1214294,4095
1214304,4095
1214314,4095
1214324,4095
1214334,4095
1214344,0
1214354,4095
1214364,4095
1214374,4095
1214384,4095
1214394,4095
1214404,4095
1214414,4095
1214424,4095
1214434,4095
1214444,4095
1214454,4095
1214464,4095
1214474,4095
1214484,4095
1214494,4095
1214504,3993
1214514,4016
1214524,4047
1214534,4030
1214544,3953
1214554,3835
1214564,3785
1214574,3779
1214584,3815
1214594,3826
1214604,3856
1214614,3899
1214624,3935
1214634,3956
1214644,3977
1214654,3993
1214664,4010
1214674,4011
1214684,3996
1214694,4015
1214704,4065
1214714,4085
1214724,4095
1214734,4095
1214744,4095
1214754,4095
1214764,4095
1214774,4095
1214784,4095
1214794,4095
1214804,4095
1214814,4095
1214824,4095
1214834,4095
1214844,4095
1214854,4095
1214864,4095
1214874,0
1214884,4095
1214894,4095
1214904,4095
1214914,4095
1214924,4095
1214934,4095
1214944,4095
1214954,4095
1214964,4095
1214974,4095
1214984,4095
1214994,4095
1215004,4095
1215014,4095
1215024,4095
1215034,3952
1215044,3943
1215054,3998
1215064,4001
1215074,3949
1215084,3903
1215094,3936
1215104,3979
1215114,4005
1215124,4014
1215134,4000
1215144,4009
1215154,4003
1215164,4001
1215174,3993
1215184,4001
1215194,4000
1215204,3989
1215214,3984
1215224,4013
1215234,4053
1215244,4095
1215254,4095
1215264,4095
1215274,4095
1215284,4095
1215294,4095
1215304,4095
1215314,4095
1215324,4095
1215334,4095
1215344,4095
1215354,4095
1215364,4095
1215374,4095
1215384,4095
1215394,4095
1215404,4095
1215414,4095
1215424,4095
1215434,4095
1215444,4095
1215454,4095
1215464,4095
1215474,4095
1215484,4095
1215494,4095
1215504,4095
1215514,4095
1215524,4095
1215534,4095
1215544,4095
1215554,4032
1215564,4071
1215574,4085
1215584,4083
1215594,4002
1215604,3887
1215614,3837
1215624,3812
1215634,3797
1215644,3809
1215654,3829
1215664,3862
1215674,3894
1215684,3921
1215694,3951
1215704,3984
1215714,4025
1215724,4065
1215734,4089
1215744,4095
1215754,4095
1215764,4095
1215774,4095
1215784,4095
1215794,4095
1215804,4095
1215814,4095
1215824,4095
1215834,4095
1215844,4095
1215854,4095
1215864,4095
1215874,4095
1215884,4095
1215894,4095
1215904,4095
1215914,4095
1215924,4095
1215934,4095
1215944,4095
1215954,4095
1215964,4095
1215974,4095
1215984,4095
1215994,4095
1216004,4095
1216014,4095
1216024,4095
1216034,4095
1216044,4095
1216054,4095
1216064,4095
1216074,4095
1216084,4033
1216094,4014
1216104,4055
1216114,4095
1216124,4070
1216134,4016
1216144,3986
1216154,3965
1216164,3942
1216174,3910
1216184,3890
1216194,3862
1216204,3860
1216214,3877
1216224,3903
1216234,3926
1216244,3951
1216254,3966
1216264,3981
1216274,3985
1216284,4053
1216294,4089
1216304,4095
1216314,4095
1216324,4095
1216334,4095
1216344,4095
