timestamp_ms,timestamp_iso,sensor_id,value
1773604901671,2026-03-15T20:01:41.671Z,L01,0
1773604901671,2026-03-15T20:01:41.671Z,L02,0
1773604901671,2026-03-15T20:01:41.671Z,L03,0
1773604901671,2026-03-15T20:01:41.671Z,L04,0
1773604901671,2026-03-15T20:01:41.671Z,L05,0
1773604901671,2026-03-15T20:01:41.671Z,L06,0
1773604901671,2026-03-15T20:01:41.671Z,L07,142
1773604901671,2026-03-15T20:01:41.671Z,L08,163
1773604901671,2026-03-15T20:01:41.671Z,L09,0
1773604901671,2026-03-15T20:01:41.671Z,L10,0
1773604901671,2026-03-15T20:01:41.671Z,L11,0
1773604901671,2026-03-15T20:01:41.671Z,L12,0
1773604901671,2026-03-15T20:01:41.671Z,L13,489
1773604901671,2026-03-15T20:01:41.671Z,L14,0
1773604901671,2026-03-15T20:01:41.671Z,L15,0
1773604901671,2026-03-15T20:01:41.671Z,L16,0
1773604901671,2026-03-15T20:01:41.671Z,R01,0
1773604901671,2026-03-15T20:01:41.671Z,R02,0
1773604901671,2026-03-15T20:01:41.671Z,R03,0
1773604901671,2026-03-15T20:01:41.671Z,R04,0
1773604901671,2026-03-15T20:01:41.671Z,R05,0
1773604901671,2026-03-15T20:01:41.671Z,R06,0
1773604901671,2026-03-15T20:01:41.671Z,R07,187
1773604901671,2026-03-15T20:01:41.671Z,R08,214
1773604901671,2026-03-15T20:01:41.671Z,R09,0
1773604901671,2026-03-15T20:01:41.671Z,R10,0
1773604901671,2026-03-15T20:01:41.671Z,R11,0
1773604901671,2026-03-15T20:01:41.671Z,R12,473
1773604901671,2026-03-15T20:01:41.671Z,R13,7
1773604901671,2026-03-15T20:01:41.671Z,R14,0
1773604901671,2026-03-15T20:01:41.671Z,R15,0
1773604901671,2026-03-15T20:01:41.671Z,R16,0
1773604901805,2026-03-15T20:01:41.805Z,L01,0
1773604901805,2026-03-15T20:01:41.805Z,L02,0
1773604901805,2026-03-15T20:01:41.805Z,L03,0
1773604901805,2026-03-15T20:01:41.805Z,L04,0
1773604901805,2026-03-15T20:01:41.805Z,L05,0
1773604901805,2026-03-15T20:01:41.805Z,L06,0
1773604901805,2026-03-15T20:01:41.805Z,L07,229
1773604901805,2026-03-15T20:01:41.805Z,L08,281
1773604901805,2026-03-15T20:01:41.805Z,L09,0
1773604901805,2026-03-15T20:01:41.805Z,L10,0
1773604901805,2026-03-15T20:01:41.805Z,L11,0
1773604901805,2026-03-15T20:01:41.805Z,L12,0
1773604901805,2026-03-15T20:01:41.805Z,L13,489
1773604901805,2026-03-15T20:01:41.805Z,L14,0
1773604901805,2026-03-15T20:01:41.805Z,L15,0
1773604901805,2026-03-15T20:01:41.805Z,L16,0
1773604901805,2026-03-15T20:01:41.805Z,R01,0
1773604901805,2026-03-15T20:01:41.805Z,R02,0
1773604901805,2026-03-15T20:01:41.805Z,R03,0
1773604901805,2026-03-15T20:01:41.805Z,R04,0
1773604901805,2026-03-15T20:01:41.805Z,R05,0
1773604901805,2026-03-15T20:01:41.805Z,R06,0
1773604901805,2026-03-15T20:01:41.805Z,R07,182
1773604901805,2026-03-15T20:01:41.805Z,R08,14
1773604901805,2026-03-15T20:01:41.805Z,R09,0
1773604901805,2026-03-15T20:01:41.805Z,R10,0
1773604901805,2026-03-15T20:01:41.805Z,R11,0
1773604901805,2026-03-15T20:01:41.805Z,R12,361
1773604901805,2026-03-15T20:01:41.805Z,R13,145
1773604901805,2026-03-15T20:01:41.805Z,R14,0
1773604901805,2026-03-15T20:01:41.805Z,R15,0
1773604901805,2026-03-15T20:01:41.805Z,R16,0
1773604901945,2026-03-15T20:01:41.945Z,L01,0
1773604901945,2026-03-15T20:01:41.945Z,L02,0
1773604901945,2026-03-15T20:01:41.945Z,L03,0
1773604901945,2026-03-15T20:01:41.945Z,L04,0
1773604901945,2026-03-15T20:01:41.945Z,L05,0
1773604901945,2026-03-15T20:01:41.945Z,L06,0
1773604901945,2026-03-15T20:01:41.945Z,L07,14
1773604901945,2026-03-15T20:01:41.945Z,L08,281
1773604901945,2026-03-15T20:01:41.945Z,L09,0
1773604901945,2026-03-15T20:01:41.945Z,L10,0
1773604901945,2026-03-15T20:01:41.945Z,L11,0
1773604901945,2026-03-15T20:01:41.945Z,L12,0
1773604901945,2026-03-15T20:01:41.945Z,L13,489
1773604901945,2026-03-15T20:01:41.945Z,L14,0
1773604901945,2026-03-15T20:01:41.945Z,L15,0
1773604901945,2026-03-15T20:01:41.945Z,L16,0
1773604901945,2026-03-15T20:01:41.945Z,R01,0
1773604901945,2026-03-15T20:01:41.945Z,R02,0
1773604901945,2026-03-15T20:01:41.945Z,R03,0
1773604901945,2026-03-15T20:01:41.945Z,R04,0
1773604901945,2026-03-15T20:01:41.945Z,R05,0
1773604901945,2026-03-15T20:01:41.945Z,R06,0
1773604901945,2026-03-15T20:01:41.945Z,R07,243
1773604901945,2026-03-15T20:01:41.945Z,R08,229
1773604901945,2026-03-15T20:01:41.945Z,R09,0
1773604901945,2026-03-15T20:01:41.945Z,R10,0
1773604901945,2026-03-15T20:01:41.945Z,R11,0
1773604901945,2026-03-15T20:01:41.945Z,R12,417
1773604901945,2026-03-15T20:01:41.945Z,R13,309
1773604901945,2026-03-15T20:01:41.945Z,R14,0
1773604901945,2026-03-15T20:01:41.945Z,R15,0
1773604901945,2026-03-15T20:01:41.945Z,R16,0
1773604902052,2026-03-15T20:01:42.052Z,L01,0
1773604902052,2026-03-15T20:01:42.052Z,L02,0
1773604902052,2026-03-15T20:01:42.052Z,L03,0
1773604902052,2026-03-15T20:01:42.052Z,L04,0
1773604902052,2026-03-15T20:01:42.052Z,L05,0
1773604902052,2026-03-15T20:01:42.052Z,L06,0
1773604902052,2026-03-15T20:01:42.052Z,L07,316
1773604902052,2026-03-15T20:01:42.052Z,L08,281
1773604902052,2026-03-15T20:01:42.052Z,L09,0
1773604902052,2026-03-15T20:01:42.052Z,L10,0
1773604902052,2026-03-15T20:01:42.052Z,L11,0
1773604902052,2026-03-15T20:01:42.052Z,L12,0
1773604902052,2026-03-15T20:01:42.052Z,L13,489
1773604902052,2026-03-15T20:01:42.052Z,L14,0
1773604902052,2026-03-15T20:01:42.052Z,L15,0
1773604902052,2026-03-15T20:01:42.052Z,L16,0
1773604902052,2026-03-15T20:01:42.052Z,R01,0
1773604902052,2026-03-15T20:01:42.052Z,R02,0
1773604902052,2026-03-15T20:01:42.052Z,R03,0
1773604902052,2026-03-15T20:01:42.052Z,R04,0
1773604902052,2026-03-15T20:01:42.052Z,R05,0
1773604902052,2026-03-15T20:01:42.052Z,R06,0
1773604902052,2026-03-15T20:01:42.052Z,R07,438
1773604902052,2026-03-15T20:01:42.052Z,R08,142
1773604902052,2026-03-15T20:01:42.052Z,R09,0
1773604902052,2026-03-15T20:01:42.052Z,R10,0
1773604902052,2026-03-15T20:01:42.052Z,R11,0
1773604902052,2026-03-15T20:01:42.052Z,R12,417
1773604902052,2026-03-15T20:01:42.052Z,R13,268
1773604902052,2026-03-15T20:01:42.052Z,R14,0
1773604902052,2026-03-15T20:01:42.052Z,R15,0
1773604902052,2026-03-15T20:01:42.052Z,R16,0
1773604902187,2026-03-15T20:01:42.187Z,L01,0
1773604902187,2026-03-15T20:01:42.187Z,L02,0
1773604902187,2026-03-15T20:01:42.187Z,L03,0
1773604902187,2026-03-15T20:01:42.187Z,L04,0
1773604902187,2026-03-15T20:01:42.187Z,L05,0
1773604902187,2026-03-15T20:01:42.187Z,L06,0
1773604902187,2026-03-15T20:01:42.187Z,L07,413
1773604902187,2026-03-15T20:01:42.187Z,L08,404
1773604902187,2026-03-15T20:01:42.187Z,L09,0
1773604902187,2026-03-15T20:01:42.187Z,L10,0
1773604902187,2026-03-15T20:01:42.187Z,L11,0
1773604902187,2026-03-15T20:01:42.187Z,L12,0
1773604902187,2026-03-15T20:01:42.187Z,L13,489
1773604902187,2026-03-15T20:01:42.187Z,L14,0
1773604902187,2026-03-15T20:01:42.187Z,L15,0
1773604902187,2026-03-15T20:01:42.187Z,L16,0
1773604902187,2026-03-15T20:01:42.187Z,R01,0
1773604902187,2026-03-15T20:01:42.187Z,R02,0
1773604902187,2026-03-15T20:01:42.187Z,R03,0
1773604902187,2026-03-15T20:01:42.187Z,R04,0
1773604902187,2026-03-15T20:01:42.187Z,R05,0
