timestamp_ms,timestamp_iso,sensor_id,value
1773368121900,2026-03-13T02:15:21.900Z,L01,0
1773368121900,2026-03-13T02:15:21.900Z,L02,0
1773368121900,2026-03-13T02:15:21.900Z,L03,0
1773368121900,2026-03-13T02:15:21.900Z,L04,0
1773368121900,2026-03-13T02:15:21.900Z,L05,0
1773368121900,2026-03-13T02:15:21.900Z,L06,0
1773368121900,2026-03-13T02:15:21.900Z,L07,0
1773368121900,2026-03-13T02:15:21.900Z,L08,0
1773368121900,2026-03-13T02:15:21.900Z,L09,0
1773368121900,2026-03-13T02:15:21.900Z,L10,0
1773368121900,2026-03-13T02:15:21.900Z,L11,0
1773368121900,2026-03-13T02:15:21.900Z,L12,0
1773368121900,2026-03-13T02:15:21.900Z,L13,440
1773368121900,2026-03-13T02:15:21.900Z,L14,0
1773368121900,2026-03-13T02:15:21.900Z,L15,0
1773368121900,2026-03-13T02:15:21.900Z,L16,0
1773368121900,2026-03-13T02:15:21.900Z,R01,0
1773368121900,2026-03-13T02:15:21.900Z,R02,320
1773368121900,2026-03-13T02:15:21.900Z,R03,193
1773368121900,2026-03-13T02:15:21.900Z,R04,0
1773368121900,2026-03-13T02:15:21.900Z,R05,0
1773368121900,2026-03-13T02:15:21.900Z,R06,0
1773368121900,2026-03-13T02:15:21.900Z,R07,54
1773368121900,2026-03-13T02:15:21.900Z,R08,50
1773368121900,2026-03-13T02:15:21.900Z,R09,0
1773368121900,2026-03-13T02:15:21.900Z,R10,0
1773368121900,2026-03-13T02:15:21.900Z,R11,91
1773368121900,2026-03-13T02:15:21.900Z,R12,326
1773368121900,2026-03-13T02:15:21.900Z,R13,494
1773368121900,2026-03-13T02:15:21.900Z,R14,0
1773368121900,2026-03-13T02:15:21.900Z,R15,0
1773368121900,2026-03-13T02:15:21.900Z,R16,0
1773368122023,2026-03-13T02:15:22.023Z,L01,0
1773368122023,2026-03-13T02:15:22.023Z,L02,0
1773368122023,2026-03-13T02:15:22.023Z,L03,0
1773368122023,2026-03-13T02:15:22.023Z,L04,0
1773368122023,2026-03-13T02:15:22.023Z,L05,0
1773368122023,2026-03-13T02:15:22.023Z,L06,0
1773368122023,2026-03-13T02:15:22.023Z,L07,0
