timestamp_ms,timestamp_iso,sensor_id,value
1773605367803,2026-03-15T20:09:27.803Z,L01,0
1773605367803,2026-03-15T20:09:27.803Z,L02,0
1773605367803,2026-03-15T20:09:27.803Z,L03,0
1773605367803,2026-03-15T20:09:27.803Z,L04,0
1773605367803,2026-03-15T20:09:27.803Z,L05,0
1773605367803,2026-03-15T20:09:27.803Z,L06,0
1773605367803,2026-03-15T20:09:27.803Z,L07,444
1773605367803,2026-03-15T20:09:27.803Z,L08,209
1773605367803,2026-03-15T20:09:27.803Z,L09,0
1773605367803,2026-03-15T20:09:27.803Z,L10,0
1773605367803,2026-03-15T20:09:27.803Z,L11,0
1773605367803,2026-03-15T20:09:27.803Z,L12,0
1773605367803,2026-03-15T20:09:27.803Z,L13,464
1773605367803,2026-03-15T20:09:27.803Z,L14,0
1773605367803,2026-03-15T20:09:27.803Z,L15,0
1773605367803,2026-03-15T20:09:27.803Z,L16,0
1773605367803,2026-03-15T20:09:27.803Z,R01,0
1773605367803,2026-03-15T20:09:27.803Z,R02,0
1773605367803,2026-03-15T20:09:27.803Z,R03,0
1773605367803,2026-03-15T20:09:27.803Z,R04,0
1773605367803,2026-03-15T20:09:27.803Z,R05,0
1773605367803,2026-03-15T20:09:27.803Z,R06,0
1773605367803,2026-03-15T20:09:27.803Z,R07,315
1773605367803,2026-03-15T20:09:27.803Z,R08,261
1773605367803,2026-03-15T20:09:27.803Z,R09,0
1773605367803,2026-03-15T20:09:27.803Z,R10,0
1773605367803,2026-03-15T20:09:27.803Z,R11,0
1773605367803,2026-03-15T20:09:27.803Z,R12,361
1773605367803,2026-03-15T20:09:27.803Z,R13,284
1773605367803,2026-03-15T20:09:27.803Z,R14,0
1773605367803,2026-03-15T20:09:27.803Z,R15,0
1773605367803,2026-03-15T20:09:27.803Z,R16,0
1773605367898,2026-03-15T20:09:27.898Z,L01,0
1773605367898,2026-03-15T20:09:27.898Z,L02,0
1773605367898,2026-03-15T20:09:27.898Z,L03,0
1773605367898,2026-03-15T20:09:27.898Z,L04,0
1773605367898,2026-03-15T20:09:27.898Z,L05,0
1773605367898,2026-03-15T20:09:27.898Z,L06,0
1773605367898,2026-03-15T20:09:27.898Z,L07,147
1773605367898,2026-03-15T20:09:27.898Z,L08,413
1773605367898,2026-03-15T20:09:27.898Z,L09,0
1773605367898,2026-03-15T20:09:27.898Z,L10,0
1773605367898,2026-03-15T20:09:27.898Z,L11,0
1773605367898,2026-03-15T20:09:27.898Z,L12,0
1773605367898,2026-03-15T20:09:27.898Z,L13,152
1773605367898,2026-03-15T20:09:27.898Z,L14,0
1773605367898,2026-03-15T20:09:27.898Z,L15,0
1773605367898,2026-03-15T20:09:27.898Z,L16,0
1773605367898,2026-03-15T20:09:27.898Z,R01,0
1773605367898,2026-03-15T20:09:27.898Z,R02,0
1773605367898,2026-03-15T20:09:27.898Z,R03,0
1773605367898,2026-03-15T20:09:27.898Z,R04,0
1773605367898,2026-03-15T20:09:27.898Z,R05,0
1773605367898,2026-03-15T20:09:27.898Z,R06,0
1773605367898,2026-03-15T20:09:27.898Z,R07,315
1773605367898,2026-03-15T20:09:27.898Z,R08,204
1773605367898,2026-03-15T20:09:27.898Z,R09,0
1773605367898,2026-03-15T20:09:27.898Z,R10,0
1773605367898,2026-03-15T20:09:27.898Z,R11,0
1773605367898,2026-03-15T20:09:27.898Z,R12,458
1773605367898,2026-03-15T20:09:27.898Z,R13,218
1773605367898,2026-03-15T20:09:27.898Z,R14,0
1773605367898,2026-03-15T20:09:27.898Z,R15,0
1773605367898,2026-03-15T20:09:27.898Z,R16,0
1773605368034,2026-03-15T20:09:28.034Z,L01,0
1773605368034,2026-03-15T20:09:28.034Z,L02,0
1773605368034,2026-03-15T20:09:28.034Z,L03,0
1773605368034,2026-03-15T20:09:28.034Z,L04,0
1773605368034,2026-03-15T20:09:28.034Z,L05,0
1773605368034,2026-03-15T20:09:28.034Z,L06,0
1773605368034,2026-03-15T20:09:28.034Z,L07,147
1773605368034,2026-03-15T20:09:28.034Z,L08,147
1773605368034,2026-03-15T20:09:28.034Z,L09,0
1773605368034,2026-03-15T20:09:28.034Z,L10,0
1773605368034,2026-03-15T20:09:28.034Z,L11,0
1773605368034,2026-03-15T20:09:28.034Z,L12,0
1773605368034,2026-03-15T20:09:28.034Z,L13,203
1773605368034,2026-03-15T20:09:28.034Z,L14,0
1773605368034,2026-03-15T20:09:28.034Z,L15,0
1773605368034,2026-03-15T20:09:28.034Z,L16,0
1773605368034,2026-03-15T20:09:28.034Z,R01,0
1773605368034,2026-03-15T20:09:28.034Z,R02,0
1773605368034,2026-03-15T20:09:28.034Z,R03,0
1773605368034,2026-03-15T20:09:28.034Z,R04,0
1773605368034,2026-03-15T20:09:28.034Z,R05,0
1773605368034,2026-03-15T20:09:28.034Z,R06,0
1773605368034,2026-03-15T20:09:28.034Z,R07,207
1773605368034,2026-03-15T20:09:28.034Z,R08,92
1773605368034,2026-03-15T20:09:28.034Z,R09,0
1773605368034,2026-03-15T20:09:28.034Z,R10,0
1773605368034,2026-03-15T20:09:28.034Z,R11,0
1773605368034,2026-03-15T20:09:28.034Z,R12,213
1773605368034,2026-03-15T20:09:28.034Z,R13,8
1773605368034,2026-03-15T20:09:28.034Z,R14,0
1773605368034,2026-03-15T20:09:28.034Z,R15,0
1773605368034,2026-03-15T20:09:28.034Z,R16,0
1773605368152,2026-03-15T20:09:28.152Z,L01,0
1773605368152,2026-03-15T20:09:28.152Z,L02,0
1773605368152,2026-03-15T20:09:28.152Z,L03,0
1773605368152,2026-03-15T20:09:28.152Z,L04,0
1773605368152,2026-03-15T20:09:28.152Z,L05,0
1773605368152,2026-03-15T20:09:28.152Z,L06,0
1773605368152,2026-03-15T20:09:28.152Z,L07,321
1773605368152,2026-03-15T20:09:28.152Z,L08,0
1773605368152,2026-03-15T20:09:28.152Z,L09,0
1773605368152,2026-03-15T20:09:28.152Z,L10,0
1773605368152,2026-03-15T20:09:28.152Z,L11,0
1773605368152,2026-03-15T20:09:28.152Z,L12,394
1773605368152,2026-03-15T20:09:28.152Z,L13,325
1773605368152,2026-03-15T20:09:28.152Z,L14,0
1773605368152,2026-03-15T20:09:28.152Z,L15,0
1773605368152,2026-03-15T20:09:28.152Z,L16,0
1773605368152,2026-03-15T20:09:28.152Z,R01,0
1773605368152,2026-03-15T20:09:28.152Z,R02,0
1773605368152,2026-03-15T20:09:28.152Z,R03,0
1773605368152,2026-03-15T20:09:28.152Z,R04,0
1773605368152,2026-03-15T20:09:28.152Z,R05,0
1773605368152,2026-03-15T20:09:28.152Z,R06,0
1773605368152,2026-03-15T20:09:28.152Z,R07,309
1773605368152,2026-03-15T20:09:28.152Z,R08,152
1773605368152,2026-03-15T20:09:28.152Z,R09,0
1773605368152,2026-03-15T20:09:28.152Z,R10,0
1773605368152,2026-03-15T20:09:28.152Z,R11,0
1773605368152,2026-03-15T20:09:28.152Z,R12,222
1773605368152,2026-03-15T20:09:28.152Z,R13,125
1773605368152,2026-03-15T20:09:28.152Z,R14,0
1773605368152,2026-03-15T20:09:28.152Z,R15,0
1773605368152,2026-03-15T20:09:28.152Z,R16,0
1773605368304,2026-03-15T20:09:28.304Z,L01,0
1773605368304,2026-03-15T20:09:28.304Z,L02,0
1773605368304,2026-03-15T20:09:28.304Z,L03,0
1773605368304,2026-03-15T20:09:28.304Z,L04,0
1773605368304,2026-03-15T20:09:28.304Z,L05,0
1773605368304,2026-03-15T20:09:28.304Z,L06,0
1773605368304,2026-03-15T20:09:28.304Z,L07,459
1773605368304,2026-03-15T20:09:28.304Z,L08,188
1773605368304,2026-03-15T20:09:28.304Z,L09,0
1773605368304,2026-03-15T20:09:28.304Z,L10,0
1773605368304,2026-03-15T20:09:28.304Z,L11,0
1773605368304,2026-03-15T20:09:28.304Z,L12,204
1773605368304,2026-03-15T20:09:28.304Z,L13,479
1773605368304,2026-03-15T20:09:28.304Z,L14,0
1773605368304,2026-03-15T20:09:28.304Z,L15,0
1773605368304,2026-03-15T20:09:28.304Z,L16,0
1773605368304,2026-03-15T20:09:28.304Z,R01,0
1773605368304,2026-03-15T20:09:28.304Z,R02,0
1773605368304,2026-03-15T20:09:28.304Z,R03,0
1773605368304,2026-03-15T20:09:28.304Z,R04,0
1773605368304,2026-03-15T20:09:28.304Z,R05,0
1773605368304,2026-03-15T20:09:28.304Z,R06,0
1773605368304,2026-03-15T20:09:28.304Z,R07,300
1773605368304,2026-03-15T20:09:28.304Z,R08,434
1773605368304,2026-03-15T20:09:28.304Z,R09,0
1773605368304,2026-03-15T20:09:28.304Z,R10,0
1773605368304,2026-03-15T20:09:28.304Z,R11,0
1773605368304,2026-03-15T20:09:28.304Z,R12,407
1773605368304,2026-03-15T20:09:28.304Z,R13,125
1773605368304,2026-03-15T20:09:28.304Z,R14,0
1773605368304,2026-03-15T20:09:28.304Z,R15,0
1773605368304,2026-03-15T20:09:28.304Z,R16,0
1773605368417,2026-03-15T20:09:28.417Z,L01,0
1773605368417,2026-03-15T20:09:28.417Z,L02,0
1773605368417,2026-03-15T20:09:28.417Z,L03,0
1773605368417,2026-03-15T20:09:28.417Z,L04,0
1773605368417,2026-03-15T20:09:28.417Z,L05,0
1773605368417,2026-03-15T20:09:28.417Z,L06,0
1773605368417,2026-03-15T20:09:28.417Z,L07,372
1773605368417,2026-03-15T20:09:28.417Z,L08,367
1773605368417,2026-03-15T20:09:28.417Z,L09,0
1773605368417,2026-03-15T20:09:28.417Z,L10,0
1773605368417,2026-03-15T20:09:28.417Z,L11,0
1773605368417,2026-03-15T20:09:28.417Z,L12,0
1773605368417,2026-03-15T20:09:28.417Z,L13,428
1773605368417,2026-03-15T20:09:28.417Z,L14,0
1773605368417,2026-03-15T20:09:28.417Z,L15,0
1773605368417,2026-03-15T20:09:28.417Z,L16,0
1773605368417,2026-03-15T20:09:28.417Z,R01,0
1773605368417,2026-03-15T20:09:28.417Z,R02,0
1773605368417,2026-03-15T20:09:28.417Z,R03,0
1773605368417,2026-03-15T20:09:28.417Z,R04,0
1773605368417,2026-03-15T20:09:28.417Z,R05,0
1773605368417,2026-03-15T20:09:28.417Z,R06,0
1773605368417,2026-03-15T20:09:28.417Z,R07,433
1773605368417,2026-03-15T20:09:28.417Z,R08,367
1773605368417,2026-03-15T20:09:28.417Z,R09,0
1773605368417,2026-03-15T20:09:28.417Z,R10,0
1773605368417,2026-03-15T20:09:28.417Z,R11,0
1773605368417,2026-03-15T20:09:28.417Z,R12,33
1773605368417,2026-03-15T20:09:28.417Z,R13,443
1773605368417,2026-03-15T20:09:28.417Z,R14,0
1773605368417,2026-03-15T20:09:28.417Z,R15,0
1773605368417,2026-03-15T20:09:28.417Z,R16,0
1773605368551,2026-03-15T20:09:28.551Z,L01,0
1773605368551,2026-03-15T20:09:28.551Z,L02,0
1773605368551,2026-03-15T20:09:28.551Z,L03,0
