Timestamp,Force
1785388,0
1785398,4095
1785408,4095
1785418,4095
1785428,0
1785438,0
1785448,0
1785458,0
1785468,4095
1785478,4095
1785488,4095
1785498,3653
1785508,3312
1785518,3027
1785528,3164
1785538,3154
1785548,2993
1785558,2800
1785568,2624
1785578,2546
1785588,2601
1785598,2799
1785608,2962
1785618,3058
1785628,3216
1785638,3406
1785648,3529
1785658,3638
1785668,3703
1785678,3745
1785688,3754
1785698,3696
1785708,3654
1785718,3715
1785728,3794
1785738,3856
1785748,3882
1785758,3951
1785768,4016
1785778,4037
1785788,4034
1785798,4028
1785808,4007
1785818,3981
1785828,3948
1785838,4095
1785848,0
1785858,4095
1785868,0
1785878,4095
1785888,4095
1785898,4095
1785908,4095
1785918,4095
1785928,4095
1785938,4095
1785948,4095
1785958,4095
1785968,4095
1785978,4095
1785988,3427
1785998,2943
1786008,2708
1786018,3414
1786028,2880
1786038,2521
1786048,2601
1786058,2642
1786068,2410
1786078,2003
1786088,1449
1786098,1584
1786108,1626
1786118,1686
1786128,1807
1786138,1841
1786148,1893
1786158,1927
1786168,1938
1786178,1947
1786188,2033
1786198,2354
1786208,2763
1786218,3118
1786228,3386
1786238,3579
1786248,3759
1786258,3856
1786268,3901
1786278,3911
1786288,3881
1786298,3821
1786308,3775
1786318,3696
1786328,3513
1786338,3297
1786348,3123
1786358,3010
1786368,2907
1786378,2886
1786388,2882
1786398,2953
1786408,3049
1786418,3203
1786428,3297
1786438,3349
1786448,3360
1786458,3390
1786468,3443
1786478,3527
1786488,3608
1786498,3714
1786508,3809
1786518,3888
1786528,4095
1786538,0
1786548,0
1786558,4095
1786568,4095
1786578,4095
1786588,4095
1786598,4095
1786608,4095
1786618,4095
1786628,4095
1786638,4095
1786648,3964
1786658,3329
1786668,3152
1786678,3136
1786688,3248
1786698,3120
1786708,2850
1786718,2587
1786728,2470
1786738,2491
1786748,2672
1786758,2825
1786768,2928
1786778,3130
1786788,3356
1786798,3581
1786808,3679
1786818,3738
1786828,3739
1786838,3765
1786848,3803
1786858,3858
1786868,3904
1786878,3975
1786888,4043
1786898,4095
1786909,4095
1786918,0
1786928,0
1786938,4095
1786948,4095
1786958,4095
1786968,0
1786978,4095
1786988,4095
1786998,4095
1787008,4095
1787018,4095
1787028,4095
1787038,4095
1787048,4095
1787058,4095
1787068,4095
1787078,4095
1787088,4095
1787098,4095
1787108,4016
1787118,2673
1787128,2673
1787138,3158
1787148,2928
1787158,2318
1787168,2287
1787178,2290
1787188,2212
1787198,1989
1787208,1312
1787218,651
1787228,552
1787238,563
1787248,560
1787259,592
1787268,586
1787278,571
1787288,592
1787298,607
1787308,583
1787318,703
1787328,1109
1787338,1900
1787348,2334
1787358,2642
1787368,2977
1787378,3248
1787389,3423
1787398,3550
1787408,3664
1787418,3734
1787428,3788
1787438,3839
1787448,3839
1787458,3698
1787468,3391
1787478,3061
1787488,2845
1787498,2723
1787508,2743
1787518,2743
1787528,2751
1787538,2830
1787548,3057
1787558,3273
1787568,3414
1787578,3494
1787588,3541
1787598,3627
1787608,3719
1787618,3815
1787628,3892
1787638,3983
1787648,4095
1787658,4095
1787668,0
1788678,3115
1788688,3367
1788698,3551
1788708,3646
1788718,3667
1788728,3647
1788738,3660
1788748,3696
1788758,3739
1788768,3785
1788778,3838
1788788,4095
1788798,4095
1788808,0
1788818,4095
1788828,0
1788838,4095
1788848,4095
1788858,4095
1788868,4095
1788878,4095
1788888,4095
1788898,4095
1788908,4095
1788918,3665
1788928,3367
1788938,3130
1788948,3309
1788958,3351
1788968,3184
1788978,2999
1788989,2899
1788998,2902
1789008,2930
1789019,3050
1789028,3207
1789038,3329
1789048,3426
1789058,3440
1789068,3434
1789078,3410
1789088,3408
1789098,3389
1789108,3385
1789118,3390
1789128,3374
1789138,3281
1789148,3181
1789158,3106
1789168,2997
1789178,3037
1789188,3311
1789198,3599
1789208,3756
1789218,3949
1789228,4023
1789238,4053
1789248,4035
1789258,3980
1789268,3959
1789278,4095
1789288,4095
1789298,4095
1789308,4095
1789318,4095
1789328,4095
1789338,4095
1789348,4095
1789358,4095
1789368,4095
1789378,4095
1789388,4095
1789398,4095
1789408,4095
1789418,4095
1789428,4095
1789438,4095
1789448,3866
1789458,2784
1789468,2643
1789478,2451
1789488,2611
1789498,2660
1789510,2809
1789518,2867
1789528,2926
1789538,2962
1789548,2997
1789558,3008
1789568,3034
1789578,3083
1789588,3145
1789598,3214
1789608,3279
1789618,3366
1789628,3439
1789638,3517
1789648,3553
1789658,3633
1789668,3632
1789678,3536
1789688,3402
1789698,3279
1789708,3287
1789718,3333
1789728,3396
1789738,3445
1789748,3467
1789758,3485
1789768,3427
1789778,3342
1789788,3327
